,name,location,formatted_address,icon,place_id,price_level,lat,lon,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
11199,Lian Huat Charcoal Roasted Delicacy,"89 Circuit Rd #01-110, Macpherson, Singapore 370089 Singapore","89 Circuit Rd, Singapore 370089",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJsWQwWiAY2jERp_E9G55TRPA,1,1.3234464,103.8854024,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,Victor Famous Fried Chicken Wing Rice,"Blk 638 Veerasamy Road #01-101, Singapore 200638 Singapore","638 Veerasamy Rd, #01-101 Yi He Eating House, Singapore 200638",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ1XxfErgZ2jERcF-fNDNMI9A,1,1.3071078,103.8552092,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11201,Victor Famous Fried Chicken,"638 Veerasamy Road #01-101, Singapore 200638 Singapore","638 Veerasamy Rd, #01-101 Yi He Eating House, Singapore 200638",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ1XxfErgZ2jERcF-fNDNMI9A,1,1.3071078,103.8552092,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11203,Delisnacks,"Block 320 Shunfu Road Shunfu Mart 02-19 Shunfu Mart Food Centre, Singapore 570320 Singapore","Shunfu Rd, Singapore 570320",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJy5g1pTsX2jER3DX3KBXFmHE,nil,1.3517629,103.8370588,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11205,Jai Siam,"11 Orchard Road, Dhoby X'Change #B1-12 Dhoby Ghaut MRT Station, Singapore 238826 Singapore","11 Orchard Road Dhoby X'Change #B1-12 Dhoby Ghaut MRT Station, Singapore 238826",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJNZezS70Z2jER097FAgxhLJM,nil,1.2986302,103.84563,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11206,Fukui Singapore,"25 Mohamed Sultan Road, Singapore 238969 Singapore","25 Mohamed Sultan Rd, Singapore 238969",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJIRaHpUwZ2jERb1Ctk9AxxEo,nil,1.2932703,103.8413787,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11207,Lotus Thai Viet,"10 Sinaran Drive Square 2 #04-14, Singapore 307506 Singapore",nil,nil,nil,nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11208,B Bak Kut Teh,"8 Burn Road Trivex #01-12 Trivex, Singapore 369977 Singapore","365 &, 369 Balestier Rd, Singapore 329785",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJzaTUzNgZ2jERjyd_n4vbpJU,2,1.3248918,103.850525,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11209,Warung Kampung,"10 Sinaran Drive Floor 2 Square 2 #b1-123, Singapore 307506 Singapore","10 Sinaran Dr, #b1-123 Square 2, Singapore 307506",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJHdVQc-QZ2jERo2qfoz6Kqsg,nil,1.3206513,103.8443689,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11210,Tip Top Briyani,"46 Dunlop Street, Singapore 209375 Singapore","46 Dunlop St, Singapore 209375",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJIzFqqLkZ2jEReHxi6JeHXTw,nil,1.3048823,103.8536028,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11212,Phuket Town Mookata,"340 Ang Mo Kio Avenue 1 Teck Ghee Court, Singapore 560340 Singapore","340 Ang Mo Kio Ave 1, #01-1697, Singapore 560340",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJMfKlAl0X2jERgZLR3lMh5M8,nil,1.3644769,103.8494784,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11213,Metta Cafe,"32 Simei Street 1 Metta Building Level 1 Metta Building, Singapore 529950 Singapore","32 Simei Street 1, Level 1 Metta Building, Singapore 529950",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJl727Gx892jERVPMYx1SNdNo,nil,1.346813,103.9573709,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11214,Phoenix Roast,"466 Crawford Lane #01-12, Singapore 190466 Singapore","466 Crawford Ln, #01-12, Singapore 190466",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJA4up6NEb2jER5cPyzjM3bRk,nil,1.3051265,103.8625357,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11215,Lu Heng Kee Hokkien Mee,"959 Jurong West Street 92, Singapore 640959 Singapore","959 Jurong West Street 92, Singapore 640959",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJuxkIwZEP2jERcMetO2EdOCY,nil,1.3414767,103.6906795,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11216,Le Fuse,"47 Arab Street, Singapore 199744 Singapore","47 Arab St, Singapore 199744",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJTwyIeKUX2jERG52DJ8RO3D4,nil,1.3007192,103.8594279,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11217,JW Korean Food Story,"19 Ghim Moh Road Ghim Moh Gardens #01-229, Singapore 270019 Singapore","129 Upper Paya Lebar Rd, Singapore 534840",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJM5vFCc4b2jERSCxkqN6m6us,nil,1.3385618,103.8864083,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11218,Kam Par,"143 Teck Whye Lane, Singapore 680143 Singapore","143 Teck Whye Ln, Singapore 680143",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ80TtsP4R2jERPriDSS8LpeY,2,1.3803544,103.7534201,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11219,Istimewa Nasi Padang,"28 Hoy Fatt Road Brickworks Estate, Singapore 151028 Singapore","28 Hoy Fatt Rd, #01-24, Singapore 151028",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJgZ9pftIb2jER_bBjwPYYXV0,nil,1.2869021,103.8101401,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11220,Ezbbq,"31 Bishan Street 11 Bishan Loft #11-02, Bishan Loft, Singapore 579819 Singapore","31 Bishan Street 11, #11-02 Bishan Loft Block 31, Singapore 579819",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJk-1fRzsY2jERl8ZBYedOqtA,nil,1.3471878,103.8519675,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221,Buey Tahan See-Food Punggol,"308C Punggol Walk Waterway Terraces I, Singapore 823308 Singapore","308C Punggol Walk, #01-308, Singapore 823308",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJEcCa1-QV2jERZoOd64MfLO4,nil,1.4086682,103.8994847,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11222,De Sinn Hainanese Chicken Rice,"Yishun Ave 6 #01-16 Block 461, Singapore 760461 Singapore","461 Yishun Ave 6, #01-16 Prime Court, Singapore 760461",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJa1qEsWcV2jER5_9c61siV4Y,nil,1.4288341,103.8499984,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11223,Ah Lock Kitchen,"18 Sin Ming Lane Midview City Midview City, Singapore 573960 Singapore","18 Sin Ming Ln, Midview City, Singapura 573960",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJwRjH71MX2jERXdj3z0ddKzU,nil,1.3586404,103.8340972,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11224,Big Bern's American Grill,"73A Ayer Rajah Crescent Ayer Rajah Food Centre I, Singapore 139957 Singapore","73A Ayer Rajah Crescent, JTC LaunchPad @ one-north, Singapore 139957",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJk7fc3E8a2jERzWIYtvj8LCE,nil,1.2974527,103.7876333,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11225,Tokidon,"16 Raffles Quay Hong Leong Building #B1-33 Hong Leong Building, Singapore 048581 Singapore","16 Raffles Quay, #B1-33 Hong Leong Building, Singapore 048581",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJc4QJeLcZ2jERtS_3vMUy2oc,nil,1.2813731,103.8510747,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11226,Tea Valley,"1 Pasir Ris Close E!Hub@Downtown East Market Square at Downtown East E!Avenue, Singapore 519599 Singapore","1 Pasir Ris Cl, Singapore 519599",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJx0IhAbQ92jERBHWmI_pJ3U4,nil,1.3778152,103.9550988,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11227,Seoul Yummy,"50 Jurong Gateway Road Jem #03-05 Jem, Singapore 608549 Singapore","50 Jurong Gateway Rd, #03 - 05 Jem, Singapore 608549",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ0xnhHA8Q2jER9BKOb7RlsfQ,nil,1.3334224,103.7431311,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11228,Shi Ding Xuan,"2 Venture Drive Vision Exchange #02-30 Vision Exchange, Singapore 608526 Singapore","2 Venture Dr, #02-30 Vision Exchange, Singapore 608526",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJJSAalHkR2jERK1sBDpdRgHQ,nil,1.3300155,103.7451705,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11229,Odoru Kuma,"580 Queensway #01-02, Singapore 149066 Singapore","580 Queensway, #01-02, Singapore 149066",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJUbiF7ycb2jERpgBYaNE5MHE,nil,1.3042787,103.8021102,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11230,Fusion Dumplings,"32 Maxwell Road Maxwell Chambers #01-05 Maxwell Chambers, Singapore 069115 Singapore","32 Maxwell Rd, #01-05 Maxwell Chambers, Singapore 069115",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJV1jY_msZ2jER2Nm55hFNYxo,nil,1.2772397,103.8463743,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,Fragrance Wok Fish Head Steamboat,"929 Tampines Street 91 Tampines Palmspring Best Hub Food Link, Singapore 520929 Singapore",nil,nil,nil,nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11232,Froroll,"2 Tai Thong Crescent The Venue Shoppes #01-26 the Venue Shoppes, Singapore 347836 Singapore","2 Tai Thong Cres, #01-26 The Venue Shoppes, Singapore 347836",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJtdKWyIEX2jERpobZ_Bz4PMc,nil,1.3290085,103.8695366,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11233,Beef Bro SG,"2 Tampines Central 5 Century Square #B1-38 Century Square, Singapore 529509 Singapore","2 Tampines Central 5, B1-38 Century Square, Singapore 529509",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJUdBmpr892jERO5HYpDBYTpc,nil,1.3525663,103.9434865,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11234,Bbq Express,"21 Choa Chu Kang Avenue 4 Lot One #b1 - K33, Singapore 689812 Singapore","21 Choa Chu Kang Ave 4, #B1 - K33, Singapore 689812",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJcVbOmekR2jERWTGMibN4CHc,nil,1.3849193,103.7450128,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11235,Ban!,"313 Orchard Road 313 @ Somerset #B3-42 313, Somerset Singapore, Singapore 238895 Singapore","313 Orchard Rd, Singapore 238895",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJHSrGJ5EZ2jERTzbUyme7KuQ,nil,1.300898,103.838361,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236,Smoobar,"74A Prinsep Street, Singapore 188669 Singapore","74A Prinsep St, Singapore 188669",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,ChIJx3FjACUZ2jER1GyDiRI9pDs,nil,1.3000701,103.8501071,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11237,Kei Kaisendon,"604 Sembawang Road Sembawang Shopping Centre, Singapore 758459 Singapore","604 Sembawang Road, #01-04, Sembawang Shopping Centre, Singapore 758459",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ_etIE7UV2jERKlytgXLZ2yk,nil,1.441872,103.8248241,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11238,Nalan Restaurant (little India),"82 Serangoon Road, Singapore 217987 Singapore","82 Serangoon Rd, Singapore 217987",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ6wtcjx0Z2jERgop9RFB4BCU,nil,1.30649,103.8519744,"Sun5:00 PM - 10:30 PM,Tue5:00 PM - 10:30 PM,Wed5:00 PM - 10:30 PM,Thu5:00 PM - 10:30 PM,Fri5:00 PM - 10:30 PM,Sat5:00 PM - 10:30 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,Piccante Pronto,"Cluny Food Court 1j Cluny Road, Singapore 259597 Singapore","1J Cluny Rd, Singapore 259597",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJAdf1qEUb2jERSwV0U8LWAZQ,nil,1.3169768,103.8183576,"Sun11:30 AM - 9:30 PM,Mon11:30 AM - 9:30 PM,Tue11:30 AM - 9:30 PM,Wed11:30 AM - 9:30 PM,Fri11:30 AM - 9:30 PM,Sat11:30 AM - 9:30 PM",nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11241,Our Rice,"117 Aljunied Ave 2 Blk 117 Aljunied Market &amp; Food Centre, Singapore 380117 Singapore","117 Aljunied Ave 2, Singapore 380117",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJC0lyiyMY2jERPeJIDgP_wgw,1,1.320558,103.8866588,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11242,Original Homemade Soya Milk / Chin Chow,"Block 20 Ghim Moh Road Ghim Moh Gardens Ste #01-02 Ghim Moh Market and Food Centre, Singapore 270020 Singapore","20 Ghim Moh Rd, #01-02, Singapore 270020",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJzV3SowAb2jERPHu49jTdpRI,nil,1.3111246,103.7882108,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11243,Jamboree Bar &amp; Cafe,"400 Orchard Road #02-21 Orchard Towers, Singapore 238875 Singapore","#02-21 Orchard Towers, 400 Orchard Road, Singapore 238875",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,ChIJ1aEIxIwZ2jERHBJ0UYMzyMM,nil,1.3067719,103.829061,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,Lian He,"Block 20 Ghim Moh Road Ghim Moh Gardens #01-30, Ghim Moh Market and Food Centre, Singapore 270020 Singapore","20 Ghim Moh Rd, Singapore 270020",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJN69e7Gga2jERsqinNIodaeg,nil,1.3109708,103.7883085,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11245,Ann Hoo Cooked Food,"Block 527 Ang Mo Kio Avenue 10 Cheng San Centre 10 #01-126 Cheng San Market and Cooked Food Centre, Singapore 560527 Singapore","527 Ang Mo Kio Ave 10, Singapore 560527",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJc0Fxb-UW2jERUtUJQipPfns,1,1.3728057,103.8544582,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11246,Mr Prata - Clementi,"302 Clementi Avenue 4 #4-320 Clementi Meadows, Singapore 120302 Singapore","320 Clementi Ave 4, #01-37, Singapore 120320",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJoeKclo8a2jER_iLZQ6bBc5c,2,1.3171179,103.7654638,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11247,Mansaku Japanese Food,"505 Beach Road Golden Mile Food Centre #01-93 Golden Mile Food Centre, Singapore 199583 Singapore","505 Beach Rd, Singapore 199583",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ04DTdbQZ2jERFt4kBQi-E60,1,1.3030908,103.8639299,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11248,Hankook Rice Cake House,"10 Sinaran Drive Square 2 Square 2, #03-09, Singapore 307506 Singapore","10 Sinaran Dr, #03-33 Square 2, Singapore 307506",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJdUi9XecZ2jERxhzd-uWzdm8,nil,1.3208703,103.8441058,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11249,Yao Heng Cooked Food,"221B Boon Lay Place Boon Lay Shopping Centre #01-101 Boon Lay Place Food Village, Singapore 642221 Singapore","221A Boon Lay Pl, #01-101, Singapore 642221",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ-T2z2OkP2jERcDmHgZNvwko,nil,1.3459042,103.7130839,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11250,So Pho - Tampines Mall,"4 Tampines Central 5 Tampines Mall Tampines Mall, #04-30, Singapore 529510 Singapore","4 Tampines Central 5, #04 - 30, Singapore 529510",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJlYu5ohE92jERX5BixIwsR64,2,1.3526635,103.9450338,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11251,GYS Eating House,"16 Desker Road The alley between Desket Road &amp; Rowell Road, Singapore 209555 Singapore","16 Desker Rd, Singapore 209555",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,ChIJlRp8uscZ2jER97Rv0mSHrAw,nil,1.3095559,103.854481,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,Lucky Hiang Restaurant,"3 Yung Sheng Rd 02-79 Taman Jurong Market and Food Centre, Singapore 618499 Singapore","#02-79 Taman Jurong Market and Food Centre, 3 Yung Sheng Rd, Singapore 618499",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ2Q4GaLsP2jERk-vfR8X2Gnk,nil,1.3343871,103.7216794,"Sun11:00 AM - 2:30 PM6:00 PM - 9:30 PM,Mon11:00 AM - 2:30 PM6:00 PM - 9:30 PM,Tue11:00 AM - 2:30 PM6:00 PM - 9:30 PM,Wed11:00 AM - 2:30 PM6:00 PM - 9:30 PM,Thu11:00 AM - 2:30 PM6:00 PM - 9:30 PM,Fri11:00 AM - 2:30 PM6:00 PM - 9:30 PM,Sat11:00 AM - 2:30 PM6:00 PM - 9:30 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11255,Becasse Bakery,"#04-27/32 ION Orchard, Singapore 238801 Singapore",nil,nil,nil,nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11256,Dragon Gate Restaurant,"1 Maritime Square Harbourfront Centre 04-01 The Harbourfront Centre, Singapore 099253 Singapore","1 HarbourFront Walk, #03-09 Vivocity, Singapore 098585",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJYYeXj1gZ2jERXH-nmKnD58U,3,1.2635184,103.8220192,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
