,name,business_status,formatted_address,lat,lng,icon,icon_bg_color,icon_mask_base_uri,photo,place_id,compound_code,global_code,rating,reference,ratings_cnt,point_of_interest,cafe,car_wash,movie_theater,spa,pet_store,movie_rental,airport,city_hall,bus_station,florist,department_store,pharmacy,general_contractor,health,local_government_office,finance,transit_station,school,meal_takeaway,furniture_store,physiotherapist,grocery_or_supermarket,bar,shoe_store,food,library,museum,bakery,subway_station,store,home_goods_store,park,restaurant,clothing_store,electronics_store,night_club,supermarket,gas_station,tourist_attraction,travel_agency,stadium,shopping_mall,convenience_store,lodging,meal_delivery,parking,route,jewelry_store,gym,post_office,aquarium,amusement_park,establishment,hair_care,art_gallery,beauty_salon,liquor_store,zoo,book_store
919,SweetSpot,OPERATIONAL,"6 Bayfront Avenue ArtScience Museum, Lobby, 018974",1.2862737,103.8592661,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEAh098Uhoccd8Q7ZzEDFop768vTGRxY2yxU1nqr1B_CuvMqd8CHceuB1S1hdY9eOaFsjqpNiuxMGJyVk0cvakDcHL8lbppBOtIN4-NCGW-nITRevGdsugKKYHEYK1pM7lPJrCYfDqw9Nh5Xh4ZDWR1uYuayDU3KURt1cMjNvwfmNjKn,ChIJd3zcpgYZ2jERiz02YxJQbPs,7VP5+GP Singapore,6PH57VP5+GP,4.3,ChIJd3zcpgYZ2jERiz02YxJQbPs,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
920,Cafe Aster,OPERATIONAL,"18 Marina Gardens Dr, #01-21 Gardens by the Bay, Singapore 018953",1.2812773,103.8614721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEDtheTV06SZsiHCCe1VqVuJeWbtEussp3VwERGWy-YC9FlMHPuYqWnRKoEZXDfJxcJRdSvEgfnOF3Twp3YmYwGW9RKkmlOGOOY-8iHW_WwNG09NlM745MiG7gEANwmddIkjnw97dxhYI5FjjEUAqOk_auLUTMTLAvCeq0tbnXkME3my,ChIJbXOhi9cZ2jERq5silSvEI2I,7VJ6+GH Singapore,6PH57VJ6+GH,3.5,ChIJbXOhi9cZ2jERq5silSvEI2I,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
921,Beanstro,OPERATIONAL,"2 Bayfront Ave, #B2-20 20A, Singapore 018972",1.2840276,103.8586157,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uECrqqMBNYrtDozqqqyYmZ5axc3iTszj54_yiEUNmFjfaVJ3HP7Es1Sy4ugjd1D6lpaluvGMb2vwXouixSIBrpWzrzxuUc3XhrwCH3zdkX31y4RPfmTvsJH3Xd459t2DvXImfP5IlZd9roP_NqRBPs7iDh-gA9IC07IL-3aaV2HlHgn6,ChIJgzvcVbgZ2jER2Tnb5sQQq_o,7VM5+JC Singapore,6PH57VM5+JC,3.9,ChIJgzvcVbgZ2jER2Tnb5sQQq_o,172,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
922,Starbucks Reserve,OPERATIONAL,"2 Bayfront Avenue B2-56 The Shoppes at Marina Bay Sands, 018972",1.2857491,103.860054,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEADWZY4tFsIQAIHNqB9AVjCyXF5b0Ai8xRmfxP50P5U2pP67TUp8FNucOKxIoW8twB2oXIRlGlyhBA10-4k97yR6Y2PKfJ8jZshFRn9RI_-ciLeHlGTNngLqq00T_vsrYKaFQ5dzzr4YCLYRzcwTXe1CogEhijXprMDeqtj5EyENRdt,ChIJ2ydQ7gYZ2jER7BNsP1mM3Q0,7VP6+72 Singapore,6PH57VP6+72,4.1,ChIJ2ydQ7gYZ2jER7BNsP1mM3Q0,552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
923,Mylo's,OPERATIONAL,"18 Marina Gardens Dr, #01-01, Singapore 018953",1.2854098,103.8618312,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEAKN5NfGtQVhwDHtGUuxkp_Yc6i6gVuEmEX63kXjjHzLjpBspXeEn3WLgYsqSXGfAkho-3qsdDgYelhkuqL8A9-1E6GxrkDjTNH5mlKSObBnAUKPpf4UyQ1vR1LBtPjrkGNSx19xMoPRsWAKao2Bsc9DqsmP281SSw2vj3YX871Q8wE,ChIJeSV1eR4Z2jER9oJ65n3id-s,7VP6+5P Singapore,6PH57VP6+5P,4.4,ChIJeSV1eR4Z2jER9oJ65n3id-s,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
924,Origin + Bloom,OPERATIONAL,"10 Bayfront Ave, Tower 3 Lobby, Hotel, Singapore 018956",1.2844201,103.8610889,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEDah25Itux5xIk9JWh0zGkDCE3tkvfe3DfCnCEo7agFn6EZOug_jb7ytGoI3IXbdIuXBr9W-B5-SMjlGW-JySAdwBkfyRGtg4fUJVIJ8KdcQZdIOGVokc7hLG9eByNhJmxe7LCW-eugWT1XoWnx5nYAD7JNjSK-qJP-YcwRmAnlRC3S,ChIJPzb3PyAZ2jER6urLOlGdj58,7VM6+QC Singapore,6PH57VM6+QC,4.1,ChIJPzb3PyAZ2jER6urLOlGdj58,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
925,Cedele All Day Dining - Marina Bay Sands,OPERATIONAL,"2 Bayfront Avenue B2, #120 120A, 018972",1.2836602,103.8592707,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEA1I3caDZOUla_fNZV8cJBkrj-umg3xvm52SvFczxtcpEPHyF3umbxIYs6bUenOCgdbjLfoiId4QTGlYLO4xBTSLg0V8iO_qiD3GJZ6s8e3DIXjVI1T9gLv01oU5ua340vxtwq9myKJ87NBR4njBbJd6HkXAlC7cBS7TQ1RMIZrRIfv,ChIJQ8phr6UZ2jEROSOiYyFxokw,7VM5+FP Singapore,6PH57VM5+FP,2.6,ChIJQ8phr6UZ2jEROSOiYyFxokw,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
926,Bacha Coffee,OPERATIONAL,"2 Bayfront Ave, #B2 - 86, Singapore 018972",1.2837365,103.8589801,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEBh2v68XUT7vUfb6-hYk7wtz5mpAICW_jSUF8OeO5MVBivRu5tZ1fAi_oVh_eSmXAYC7BC8YedG4oJYPFnuJnxW2QVX7V3jFJ4qhq5TSMHm9uM0Amk9MzZLWyg5zjBa1ooL8-IOaD5iwWzvTo4Z0Yhc2TrnE2F5cD9Au_WgYX5JT8Ed,ChIJc0xvFxsZ2jER9YScxObbgw4,7VM5+FH Singapore,6PH57VM5+FH,4.2,ChIJc0xvFxsZ2jER9YScxObbgw4,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
927,Toast Box,OPERATIONAL,"2 Bayfront Ave, # B1 - 01E, Singapore 018956",1.2824709,103.8578753,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uECBM2T8D_eQPS1vgn2_ygGHR1jVTV5IUK4FvkPK6CBCkfNb_atsehBopyYxAIQp0BdzrmMR1V-Qy0ZsQw1VmQ9hfwtaZxZGSQKYwRoTddGlYdvXo7uz0tqDsM0lVljzYcwUS2euIhZsa7eOwJ8CWK-6_zoERBknt6NK4d9-dzzh3s3Q,ChIJ3T7AJwQZ2jERzHpCgdtWOXQ,7VJ5+X5 Singapore,6PH57VJ5+X5,4.1,ChIJ3T7AJwQZ2jERzHpCgdtWOXQ,642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
928,PAUL,OPERATIONAL,"8A Marina Boulevard B2-07 Marina Bay Link Mall, 018984",1.2804937,103.8536785,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEAFXXZ5EPS8XibJuxUeMmu1_fRt0UxsQlREZ4xebvC9__V7SpnRVFuGYrj76D_h-eG6VGgufy6YxLGumbfZV7C5gOaBt2Qdpxwo05GFWfHw038tcxlekpUZdCORfvF-mSF7VUetWmn81D3VMRc_jTNhiRFG4YGEL6avfD1hGDMVIXL4,ChIJT7uOzA8Z2jERmNSGqd6FAKc,7VJ3+5F Singapore,6PH57VJ3+5F,3.4,ChIJT7uOzA8Z2jERmNSGqd6FAKc,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
929,Milligram,OPERATIONAL,"5 Straits View, #01-11 Marina One West Tower, Singapore 018935",1.2768591,103.8522393,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uECI1BpQNz1Gj79dWa7FoRFgBJYRNGM0XWaf12NnnigbDJx6iOQL8adwrHieeqTZPXoONaD3vuBYP7afo4wl1y5Ks9_ysJSUAf0ck9tz6a5uYT1csntYT65p9Tg2VIr_ZtzqULQEFyyYz0K1a9S4uyQT-AKcy3nDWhzSuvdErH2y5h2X,ChIJKy4nP1kZ2jERO4JMdoMVzKw,7VG2+PV Singapore,6PH57VG2+PV,4.1,ChIJKy4nP1kZ2jERO4JMdoMVzKw,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
930,The Club at Renku,OPERATIONAL,"10 Bayfront Ave, Lobby Tower 1 Hotel, Marina Bay Sands, Singapore 018956",1.2827696,103.8603195,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEDIBPcyB3cvfttnN9tDxzOqmHCKcufJ0gjIzItgn7KYDJbRLXitoxH5VXLZOdQzqSXet2vRcgHTLc8q8_sgxkpLsD_hZmmx5_5rzHzkmCnBU8zVHSKr9wciyw7lClnxhBtHGpNzdLdN5FdEz-D6CHiTSPFk06BlRgRwMJe3n2UhR3ZD,ChIJgbj7RAQZ2jERpqImPoeOUHc,7VM6+44 Singapore,6PH57VM6+44,4.6,ChIJgbj7RAQZ2jERpqImPoeOUHc,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
931,Da Paolo Gastronomia - Marina Bay,OPERATIONAL,"2 Bayfront Avenue #01-87 The Shoppes at Marina Bay Sands, 10 Bayfront Ave, L1 - 87, Singapore 018972",1.2860466,103.8597482,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEAc6VEBHtjqRie8SpYPY1tPygK4WlIsFVncjpZyKBBhEePWF2CEELzID0lHJlyNshiVmVCWYfdRUPY5HCVYkRWbYbT2AobtN3_8E0aUgJ5FTzslA7ijxP4Wd52KCLnfY1XhdTsXsyazYzr9Ri8HKQUa486HSs3XdQJnFeyRyrgIWCOE,ChIJ_7yn8AYZ2jER5Pltp5sA8jQ,7VP5+CV Singapore,6PH57VP5+CV,3.8,ChIJ_7yn8AYZ2jER5Pltp5sA8jQ,305,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
932,Caffe Fernet,OPERATIONAL,"70 Collyer Quay, #01-05 Customs House, Singapore 049323",1.2825375,103.853667,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEBV7XkW8yKVMLoEPPL4BqDSaZckm7SAzd5HTA8YgUvdjFJLxqAPzp6FzuZDg2q2vLFlYf__OwjTPyGXTA2HGqeoOq5keeUopLt-nwTfao-a8UwEaSXPVUD-C1Vi94cELpZ2EwVBI0nJ22hFnJdC3zIR7UtU_clIJyJomYi2K9xfeWdg,ChIJAQBQ_Q4Z2jERFsyC3sp9vqE,7VM3+2F Singapore,6PH57VM3+2F,4.3,ChIJAQBQ_Q4Z2jERFsyC3sp9vqE,528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
933,Projector X: Riverside,OPERATIONAL,"30 Merchant Road, Riverside Point #04-13, 058282",1.2895277,103.8439076,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Aap_uEDusm_RCWlMLMtKdtqxkDbpd2KRuLYJBAA__5Vfex4c2bps-tleKT2NKHCoHhZqfolOZUZRDPCAFeXhoe521pqd6_2MRK1SlogDYTtP2NuU-_OLjgUbUSSvCnDtt34n62LzKEBBNC87OV2-29F89yY55cKvdftVvKTe7lxyx-bvXSLb,ChIJoZuQOHwZ2jER0bLJdATsd44,7RQV+RH Singapore,6PH57RQV+RH,4.6,ChIJoZuQOHwZ2jER0bLJdATsd44,73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
934,Sustainable Singapore Gallery,OPERATIONAL,"8 Marina Gardens Dr, Singapore 018951",1.2802738,103.8711395,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Aap_uEBmJWpc19yOT7bd21yGBdjmvDJR0mrrSxjZn0qS8OhtW2I3fBwVB4JN3Y2CrDVNmWSHum_wae-58Rqwd2c1SG8T2dlgDFWzHtfMv_HeERhHeWpKaRIBxASd3kw9q8gLcAHo-ZPh3uD5hDz--I-GoVjriTjRENCueeU8nePiJHpgvyoh,ChIJUaiuK-MY2jERdA3DpNZiblI,7VJC+4F Singapore,6PH57VJC+4F,4.7,ChIJUaiuK-MY2jERdA3DpNZiblI,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
935,FUTURE WORLD @ ArtScience Museum,OPERATIONAL,"6 Bayfront Ave, Singapore 018974",1.2862784,103.8592687,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEC5vbk7pGITM-l_nfxSNaUqojZAySVrLi8vC2vCMa5fcvGNczY-Rp1hwX_InbwwxK-MtRXNL511bovpXPHni2JGP4YwcuKEadGTxlVw6uslwlnvkue4rlCceS3imv3yznP4PGgqnpKxLCqg4o6Mb-C7oVpDbd5F7ucEak1mzZBSSKRQ,ChIJt5kkVgYZ2jERk2FtbA63gIY,7VP5+GP Singapore,6PH57VP5+GP,4.5,ChIJt5kkVgYZ2jERk2FtbA63gIY,710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
936,Digital Light Canvas,OPERATIONAL,"2 Bayfront Ave, #B2-50, Singapore 018956",1.2852825,103.8600056,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uECy1gocU3R9OTSNyAd-DYRzO7Xyi5axtnF5KAnh8BltXMhOHMBmE3N3PZyWmLHqHfOzNVnXxY1v14oRCAhof9fQEBxFo-SHhri0v--4pfH_ToYfi5OUJ_VPfbOQG2IZa4_w4m06EdNeo_CMaR57IL7OzRQlVJmGrb5Ym5lWCJtk3kBO,ChIJoS1AgQYZ2jER6s1ZdexMhTc,7VP6+42 Singapore,6PH57VP6+42,4.5,ChIJoS1AgQYZ2jER6s1ZdexMhTc,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
937,Marina Bay Sands Singapore,OPERATIONAL,"10 Bayfront Ave, Singapore 018956",1.2846547,103.8609937,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aap_uEATPRbx4P1IHIwWjX0tUsIB7iXUZYHBndBE_-vktfjmjXBRiW8W4lbXXQX3DNMlqCHFqo5UMNdOaFrTAjDJ-7TLJf6HyyfSta4lWsuAG9k8qdSM_UdfNu7HK1ds0r0EYclZqz3bO_NEpVPkltrpc64faEulyVEyiO527YJOye0ZvP0p,ChIJA5LATO4Z2jER111V-v6abAI,7VM6+V9 Singapore,6PH57VM6+V9,4.6,ChIJA5LATO4Z2jER111V-v6abAI,9611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
938,Gardens by the Bay,OPERATIONAL,"18 Marina Gardens Dr, Singapore 018953",1.2815683,103.8636132,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEA3QTjfjFDvq2Zogo06iBrQ5ntKhQucE6g3okXwh8RsJeXQ0KK5OC1khrBVQIlh13Hicqw_sJcbuIuFiDn3-84rGfTyXf89jY7gT8EHQPE1Six69JmmQ_FCiGkjHNDaRHJx04UPiPDgYxV7MrsWos2pt2K5KRfjMoEwml4Oi7ZYGvjk,ChIJMxZ-kwQZ2jERdsqftXeWCWI,7VJ7+JC Singapore,6PH57VJ7+JC,4.7,ChIJMxZ-kwQZ2jERdsqftXeWCWI,110352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
939,"Esplanade - Theatres on the Bay, Singapore",OPERATIONAL,"1 Esplanade Dr, Singapore 038981",1.2897934,103.8558166,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEBgMgSFE4i1kpruyWP3wT2ZLBULgjodSF8GBtOBY2WxNGQpdcAYF658F32rabXLgU0KdCMUqbdGnVN6vmtgbC401yE6Wp83KZytN3K_j6Y7i9pctc-vVZjR0mSzmnd4EprbALPHbqZxOXm6Ht6yU_IwFpqHx5AOyHmUkJr70y_iwWa-,ChIJSeUa7KcZ2jERNVg2CvmlVbk,7VQ4+W8 Singapore,6PH57VQ4+W8,4.6,ChIJSeUa7KcZ2jERNVg2CvmlVbk,16389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
940,"The Ritz-Carlton, Millenia Singapore",OPERATIONAL,"Marina Bay 7, Raffles Ave, 039799",1.2909687,103.8601209,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aap_uEDflGwVjBp_g5U2PQonXRGN77q8EHs1Dfh09Z7P44wbVTkogMWTAawG4NgRzEY1a3KrB7G_mGLN-ALu0AAMZqLKQHSt1Cyy5Mj6zjvYPcpPKYbcM8fP6vcp59TTwiXzkTqnnuIsqMtDfOSAqcQsK7CJueR9TO8xCfUbTOhJbZNXzPgi,ChIJOek7q6kZ2jERX8_FX0BTcq4,7VR6+92 Singapore,6PH57VR6+92,4.7,ChIJOek7q6kZ2jERX8_FX0BTcq4,5016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
941,Hotel Fairmont Singapore,OPERATIONAL,"80 Bras Basah Rd, Singapore 189560",1.2942639,103.8537619,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aap_uEBLXdB0CfQOY7UdlbL-nCv4YFxDnLitiv22yyrl30qHHpWBRig1K6LmRX9je1dY4i40eGsclORBWPGtkyxCZ-gjLePY38wd90VlSVdl8c1lilONtxWl8YZvkOMgono9GYrEzn3-zubKcj44OFfy619LZcTEN6O4DUllqArwjC4sDKr-,ChIJ-Uph06UZ2jERjKQsyQgfltg,7VV3+PG Singapore,6PH57VV3+PG,4.5,ChIJ-Uph06UZ2jERjKQsyQgfltg,4655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
942,REVOLT @ The Sail - Exclusive Personal Training Gym,OPERATIONAL,"2 Marina Blvd, #02-01 The Sail, Singapore 018987",1.2812957,103.8528524,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uED1N_QljjNwm9jOXsu9JRyyaW-xGjGRQgKMFf8keF327vZNLg1FZf1g5bPpr2HlAZmKa2SeuH-RkB-o_mEmUOe-Nh6B73wASxQyfbH225vZO0D28zhgIdjN0GkzqFps6O7eE1y_oCAty2zpqRRbBUxfasYq78mp5AXdQITzJNocOHQf,ChIJwf_PAVkZ2jER_0WI-Nc8QyU,7VJ3+G4 Singapore,6PH57VJ3+G4,5,ChIJwf_PAVkZ2jER_0WI-Nc8QyU,439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
943,Virgin Active Marina One,OPERATIONAL,"7 Straits View, #02-01 Marina One East Tower, Singapore 018936",1.2779539,103.8527623,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEAfFUE8u5kqkJ17zLsM2AHoG5Thqep1iCiyWCloc9XWbNhzdIZFuS0N-hMn-0KN_016awWV4le0-sR9dT34zAodbSGMZmW5CN9_EG6EE6PBVSv1uSRTCflESQeayGcbV2JLq5L_RWRLvt8jrugXDMqbb_e2chKW_p_r9-bE0xFsUbw,ChIJVU5MpBEZ2jER7y4maf3pKX4,7VH3+54 Singapore,6PH57VH3+54,4.3,ChIJVU5MpBEZ2jER7y4maf3pKX4,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
944,Ritual Gym Raffles Place,OPERATIONAL,"11 N Canal Rd, #03-01, Singapore 048824",1.286244,103.848785,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEBtvaGlAw-FqCnvxWyibt-dlcxJuW4Z9dcWAyORFTCUjFBCy0feQYVdwWUnQhUjaqWCYUSgGnYfXwDo4e84h65LeOE2_gEJmT58FqtPesGjQhip18lO_8IhJGyRulBsUh88M6iS97RXltx3o9qSLCiQP5-a1H53C5r3NDaMutNg0W3v,ChIJw8mVsAsZ2jERyKiXW-cTbsE,7RPX+FG Singapore,6PH57RPX+FG,4.8,ChIJw8mVsAsZ2jERyKiXW-cTbsE,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
